sample_id,fuel,set_id,source_set_id,candidate_pair_index,flow_setting,sync_timestamp,rgb_timestamp,ir_timestamp,thermal_timestamp,rgb_ir_delta_ms,thermal_time_delta_ms,thermal_frame_index,thermal_fps,thermal_video_width,thermal_video_height,thermal_video_frame_count,rgb_sequence,ir_sequence,rgb_tick_ms,ir_tick_ms,rgb_path,ir_path,thermal_path,source_rgb_path,source_ir_path,source_thermal_video,thermal_extract_flag,gas_timestamp,gas_time_delta_s,gas_source_line,gas_match_flag,gas_raw_efficiency_percent,gas_efficiency_percent,gas_raw_ambient_temp_c,gas_ambient_temp_c,gas_raw_stack_temp_c,gas_stack_temp_c,gas_raw_oxygen_percent,gas_oxygen_percent,gas_raw_carbon_monoxide_ppm,gas_carbon_monoxide_ppm,gas_raw_carbon_dioxide_percent,gas_carbon_dioxide_percent,gas_raw_stack_draft_inwc,gas_stack_draft_inwc,gas_raw_excess_air_percent,gas_excess_air_percent,gas_raw_nitric_oxide_ppm,gas_nitric_oxide_ppm,gas_raw_nitrogen_dioxide_ppm,gas_nitrogen_dioxide_ppm,gas_raw_oxides_of_nitrogen_ppm,gas_oxides_of_nitrogen_ppm,gas_qc_flag,gas_qc_reasons,gas_qc_warnings,gas_qc_version
flare_20260515_propene_set001_000101,propene,set-001,set-1,101,10,2026-05-15 19:42:03.609542,2026-05-15 19:42:03.687542,2026-05-15 19:42:03.531542,2026-05-15 19:42:03.607248,156,-2.294,4291,25.001936,768,576,12912,101,1073,5276671,5276515,data/propene/set-001/rgb/flare_20260515_propene_set001_000101_rgb.png,data/propene/set-001/ir/flare_20260515_propene_set001_000101_ir.png,data/propene/set-001/thermal/flare_20260515_propene_set001_000101_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\RGB\00000101_00000000005083FF.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\IR\00001073_0000000000508363.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\Thermal\Rec_20260515_193911_888.mp4,ok,2026-05-15 19:42:04,0.390458,463,ok,N.A.,,37,37.0,265,265.0,16.5,16.5,2249,2249.0,1.7,1.7,4.3,4.3,576,576.0,N.A.,,N.A.,,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_propene_set001_000102,propene,set-001,set-1,102,10,2026-05-15 19:42:05.445542,2026-05-15 19:42:05.531542,2026-05-15 19:42:05.359542,2026-05-15 19:42:05.447105,172,1.563,4337,25.001936,768,576,12912,102,1074,5278515,5278343,data/propene/set-001/rgb/flare_20260515_propene_set001_000102_rgb.png,data/propene/set-001/ir/flare_20260515_propene_set001_000102_ir.png,data/propene/set-001/thermal/flare_20260515_propene_set001_000102_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\RGB\00000102_0000000000508B33.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\IR\00001074_0000000000508A87.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\Thermal\Rec_20260515_193911_888.mp4,ok,2026-05-15 19:42:05,-0.445542,464,ok,N.A.,,37,37.0,272,272.0,16.2,16.2,2673,2673.0,1.6,1.6,4.3,4.3,625,625.0,N.A.,,N.A.,,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_propene_set001_000103,propene,set-001,set-1,103,10,2026-05-15 19:42:07.109542,2026-05-15 19:42:07.187542,2026-05-15 19:42:07.031542,2026-05-15 19:42:07.126975,156,17.433,4379,25.001936,768,576,12912,103,1075,5280171,5280015,data/propene/set-001/rgb/flare_20260515_propene_set001_000103_rgb.png,data/propene/set-001/ir/flare_20260515_propene_set001_000103_ir.png,data/propene/set-001/thermal/flare_20260515_propene_set001_000103_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\RGB\00000103_00000000005091AB.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\IR\00001075_000000000050910F.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\Thermal\Rec_20260515_193911_888.mp4,ok,2026-05-15 19:42:07,-0.109542,468,ok,51.9,51.9,37,37.0,290,290.0,16.7,16.7,1.00,1.0,2.4,2.4,4.3,4.3,425,425.0,N.A.,,N.A.,,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_propene_set001_000104,propene,set-001,set-1,104,10,2026-05-15 19:42:08.781542,2026-05-15 19:42:08.859542,2026-05-15 19:42:08.703542,2026-05-15 19:42:08.766848,156,-14.694,4420,25.001936,768,576,12912,104,1076,5281843,5281687,data/propene/set-001/rgb/flare_20260515_propene_set001_000104_rgb.png,data/propene/set-001/ir/flare_20260515_propene_set001_000104_ir.png,data/propene/set-001/thermal/flare_20260515_propene_set001_000104_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\RGB\00000104_0000000000509833.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\IR\00001076_0000000000509797.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\Thermal\Rec_20260515_193911_888.mp4,ok,2026-05-15 19:42:09,0.218458,472,ok,47.2,47.2,37,37.0,309,309.0,16.3,16.3,0.98,0.98,3.1,3.1,4.3,4.3,292,292.0,N.A.,,N.A.,,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_propene_set001_000105,propene,set-001,set-1,105,10,2026-05-15 19:42:10.445542,2026-05-15 19:42:10.531542,2026-05-15 19:42:10.359542,2026-05-15 19:42:10.446718,172,1.176,4462,25.001936,768,576,12912,105,1077,5283515,5283343,data/propene/set-001/rgb/flare_20260515_propene_set001_000105_rgb.png,data/propene/set-001/ir/flare_20260515_propene_set001_000105_ir.png,data/propene/set-001/thermal/flare_20260515_propene_set001_000105_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\RGB\00000105_0000000000509EBB.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\IR\00001077_0000000000509E0F.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\Thermal\Rec_20260515_193911_888.mp4,ok,2026-05-15 19:42:10,-0.445542,473,ok,N.A.,,37,37.0,316,316.0,15.6,15.6,1.20,1.2,3.3,3.3,4.3,4.3,267,267.0,N.A.,,N.A.,,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_propene_set001_000106,propene,set-001,set-1,106,10,2026-05-15 19:42:12.109542,2026-05-15 19:42:12.187542,2026-05-15 19:42:12.031542,2026-05-15 19:42:12.126588,156,17.046,4504,25.001936,768,576,12912,106,1078,5285171,5285015,data/propene/set-001/rgb/flare_20260515_propene_set001_000106_rgb.png,data/propene/set-001/ir/flare_20260515_propene_set001_000106_ir.png,data/propene/set-001/thermal/flare_20260515_propene_set001_000106_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\RGB\00000106_000000000050A533.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\IR\00001078_000000000050A497.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\Thermal\Rec_20260515_193911_888.mp4,ok,2026-05-15 19:42:12,-0.109542,475,ok,60.4,60.4,37,37.0,323,323.0,14.0,14.0,1.14,1.14,2.7,2.7,4.3,4.3,240,240.0,N.A.,,N.A.,,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_propene_set001_000107,propene,set-001,set-1,107,10,2026-05-15 19:42:13.781542,2026-05-15 19:42:13.859542,2026-05-15 19:42:13.703542,2026-05-15 19:42:13.766461,156,-15.081,4545,25.001936,768,576,12912,107,1079,5286843,5286687,data/propene/set-001/rgb/flare_20260515_propene_set001_000107_rgb.png,data/propene/set-001/ir/flare_20260515_propene_set001_000107_ir.png,data/propene/set-001/thermal/flare_20260515_propene_set001_000107_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\RGB\00000107_000000000050ABBB.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\IR\00001079_000000000050AB1F.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\Thermal\Rec_20260515_193911_888.mp4,ok,2026-05-15 19:42:14,0.218458,479,ok,N.A.,,37,37.0,324,324.0,13.4,13.4,4449,4449.0,2.2,2.2,4.3,4.3,375,375.0,N.A.,,N.A.,,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_propene_set001_000108,propene,set-001,set-1,108,10,2026-05-15 19:42:15.445542,2026-05-15 19:42:15.531542,2026-05-15 19:42:15.359542,2026-05-15 19:42:15.446331,172,0.789,4587,25.001936,768,576,12912,108,1080,5288515,5288343,data/propene/set-001/rgb/flare_20260515_propene_set001_000108_rgb.png,data/propene/set-001/ir/flare_20260515_propene_set001_000108_ir.png,data/propene/set-001/thermal/flare_20260515_propene_set001_000108_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\RGB\00000108_000000000050B243.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\IR\00001080_000000000050B197.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\Thermal\Rec_20260515_193911_888.mp4,ok,2026-05-15 19:42:15,-0.445542,480,ok,N.A.,,37,37.0,322,322.0,13.7,13.7,5304,5304.0,2.2,2.2,4.3,4.3,401,401.0,N.A.,,N.A.,,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_propene_set001_000109,propene,set-001,set-1,109,10,2026-05-15 19:42:17.109542,2026-05-15 19:42:17.187542,2026-05-15 19:42:17.031542,2026-05-15 19:42:17.126201,156,16.659,4629,25.001936,768,576,12912,109,1081,5290171,5290015,data/propene/set-001/rgb/flare_20260515_propene_set001_000109_rgb.png,data/propene/set-001/ir/flare_20260515_propene_set001_000109_ir.png,data/propene/set-001/thermal/flare_20260515_propene_set001_000109_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\RGB\00000109_000000000050B8BB.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\IR\00001081_000000000050B81F.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\Thermal\Rec_20260515_193911_888.mp4,ok,2026-05-15 19:42:17,-0.109542,482,ok,N.A.,,37,37.0,312,312.0,14.9,14.9,7035,7035.0,30494,30494.0,863,863.0,N.A.,,N.A.,,0.0,0.0,OVER,,reject,carbon_dioxide_percent_outside_0_15;oxygen_plus_co2_gt_23;stack_draft_abs_gt_100_column_shift,,gas-qc-v1
flare_20260515_propene_set001_000110,propene,set-001,set-1,110,10,2026-05-15 19:42:18.781542,2026-05-15 19:42:18.859542,2026-05-15 19:42:18.703542,2026-05-15 19:42:18.766074,156,-15.468,4670,25.001936,768,576,12912,110,1082,5291843,5291687,data/propene/set-001/rgb/flare_20260515_propene_set001_000110_rgb.png,data/propene/set-001/ir/flare_20260515_propene_set001_000110_ir.png,data/propene/set-001/thermal/flare_20260515_propene_set001_000110_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\RGB\00000110_000000000050BF43.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\IR\00001082_000000000050BEA7.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\Thermal\Rec_20260515_193911_888.mp4,ok,2026-05-15 19:42:19,0.218458,484,ok,N.A.,,37,37.0,304,304.0,16.5,16.5,6590,6590.0,0.3,0.3,4.2,4.2,OVER,,N.A.,,N.A.,,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_propene_set001_000111,propene,set-001,set-1,111,10,2026-05-15 19:42:20.445542,2026-05-15 19:42:20.531542,2026-05-15 19:42:20.359542,2026-05-15 19:42:20.445944,172,0.402,4712,25.001936,768,576,12912,111,1083,5293515,5293343,data/propene/set-001/rgb/flare_20260515_propene_set001_000111_rgb.png,data/propene/set-001/ir/flare_20260515_propene_set001_000111_ir.png,data/propene/set-001/thermal/flare_20260515_propene_set001_000111_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\RGB\00000111_000000000050C5CB.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\IR\00001083_000000000050C51F.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\Thermal\Rec_20260515_193911_888.mp4,ok,2026-05-15 19:42:20,-0.445542,485,ok,N.A.,,37,37.0,304,304.0,17.5,17.5,6032,6032.0,0.3,0.3,4.2,4.2,OVER,,N.A.,,N.A.,,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_propene_set001_000112,propene,set-001,set-1,112,10,2026-05-15 19:42:22.109542,2026-05-15 19:42:22.187542,2026-05-15 19:42:22.031542,2026-05-15 19:42:22.125814,156,16.272,4754,25.001936,768,576,12912,112,1084,5295171,5295015,data/propene/set-001/rgb/flare_20260515_propene_set001_000112_rgb.png,data/propene/set-001/ir/flare_20260515_propene_set001_000112_ir.png,data/propene/set-001/thermal/flare_20260515_propene_set001_000112_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\RGB\00000112_000000000050CC43.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\IR\00001084_000000000050CBA7.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\Thermal\Rec_20260515_193911_888.mp4,ok,2026-05-15 19:42:22,-0.109542,489,ok,15.7,15.7,37,37.0,310,310.0,19.2,19.2,5131,5131.0,1.1,1.1,4.2,4.2,OVER,,N.A.,,N.A.,,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_propene_set001_000113,propene,set-001,set-1,113,10,2026-05-15 19:42:23.781542,2026-05-15 19:42:23.859542,2026-05-15 19:42:23.703542,2026-05-15 19:42:23.765687,156,-15.855,4795,25.001936,768,576,12912,113,1085,5296843,5296687,data/propene/set-001/rgb/flare_20260515_propene_set001_000113_rgb.png,data/propene/set-001/ir/flare_20260515_propene_set001_000113_ir.png,data/propene/set-001/thermal/flare_20260515_propene_set001_000113_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\RGB\00000113_000000000050D2CB.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\IR\00001085_000000000050D22F.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\Thermal\Rec_20260515_193911_888.mp4,ok,2026-05-15 19:42:24,0.218458,491,ok,N.A.,,37,37.0,315,315.0,19.3,19.3,5747,5747.0,1.9,1.9,4.2,4.2,587,587.0,N.A.,,N.A.,,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_propene_set001_000114,propene,set-001,set-1,114,10,2026-05-15 19:42:25.445542,2026-05-15 19:42:25.531542,2026-05-15 19:42:25.359542,2026-05-15 19:42:25.445556,172,0.014,4837,25.001936,768,576,12912,114,1086,5298515,5298343,data/propene/set-001/rgb/flare_20260515_propene_set001_000114_rgb.png,data/propene/set-001/ir/flare_20260515_propene_set001_000114_ir.png,data/propene/set-001/thermal/flare_20260515_propene_set001_000114_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\RGB\00000114_000000000050D953.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\IR\00001086_000000000050D8A7.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\Thermal\Rec_20260515_193911_888.mp4,ok,2026-05-15 19:42:25,-0.445542,492,ok,N.A.,,37,37.0,316,316.0,18.8,18.8,5450,5450.0,1.9,1.9,4.2,4.2,557,557.0,N.A.,,N.A.,,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_propene_set001_000115,propene,set-001,set-1,115,10,2026-05-15 19:42:27.109542,2026-05-15 19:42:27.187542,2026-05-15 19:42:27.031542,2026-05-15 19:42:27.125426,156,15.884,4879,25.001936,768,576,12912,115,1087,5300171,5300015,data/propene/set-001/rgb/flare_20260515_propene_set001_000115_rgb.png,data/propene/set-001/ir/flare_20260515_propene_set001_000115_ir.png,data/propene/set-001/thermal/flare_20260515_propene_set001_000115_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\RGB\00000115_000000000050DFCB.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\IR\00001087_000000000050DF2F.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\Thermal\Rec_20260515_193911_888.mp4,ok,2026-05-15 19:42:27,-0.109542,494,ok,N.A.,,37,37.0,321,321.0,321,321.0,17.3,17.3,4590,4590.0,3286,3286.0,4.2,4.2,OVER,,N.A.,,N.A.,,reject,carbon_dioxide_percent_outside_0_15;oxygen_percent_outside_0_23;oxygen_plus_co2_gt_23;stack_draft_abs_gt_100_column_shift,,gas-qc-v1
flare_20260515_propene_set001_000116,propene,set-001,set-1,116,10,2026-05-15 19:42:28.781542,2026-05-15 19:42:28.859542,2026-05-15 19:42:28.703542,2026-05-15 19:42:28.765299,156,-16.243,4920,25.001936,768,576,12912,116,1088,5301843,5301687,data/propene/set-001/rgb/flare_20260515_propene_set001_000116_rgb.png,data/propene/set-001/ir/flare_20260515_propene_set001_000116_ir.png,data/propene/set-001/thermal/flare_20260515_propene_set001_000116_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\RGB\00000116_000000000050E653.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\IR\00001088_000000000050E5B7.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\Thermal\Rec_20260515_193911_888.mp4,ok,2026-05-15 19:42:29,0.218458,496,ok,40.5,40.5,37,37.0,330,330.0,17.2,17.2,4307,4307.0,1.7,1.7,4.2,4.2,641,641.0,N.A.,,N.A.,,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_propene_set001_000117,propene,set-001,set-1,117,10,2026-05-15 19:42:30.445542,2026-05-15 19:42:30.531542,2026-05-15 19:42:30.359542,2026-05-15 19:42:30.445169,172,-0.373,4962,25.001936,768,576,12912,117,1089,5303515,5303343,data/propene/set-001/rgb/flare_20260515_propene_set001_000117_rgb.png,data/propene/set-001/ir/flare_20260515_propene_set001_000117_ir.png,data/propene/set-001/thermal/flare_20260515_propene_set001_000117_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\RGB\00000117_000000000050ECDB.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\IR\00001089_000000000050EC2F.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\Thermal\Rec_20260515_193911_888.mp4,ok,2026-05-15 19:42:30,-0.445542,499,ok,39.3,39.3,37,37.0,332,332.0,17.4,17.4,1.01,1.01,2.1,2.1,4.2,4.2,501,501.0,N.A.,,N.A.,,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_propene_set001_000118,propene,set-001,set-1,118,10,2026-05-15 19:42:32.109542,2026-05-15 19:42:32.187542,2026-05-15 19:42:32.031542,2026-05-15 19:42:32.125039,156,15.497,5004,25.001936,768,576,12912,118,1090,5305171,5305015,data/propene/set-001/rgb/flare_20260515_propene_set001_000118_rgb.png,data/propene/set-001/ir/flare_20260515_propene_set001_000118_ir.png,data/propene/set-001/thermal/flare_20260515_propene_set001_000118_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\RGB\00000118_000000000050F353.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\IR\00001090_000000000050F2B7.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\Thermal\Rec_20260515_193911_888.mp4,ok,2026-05-15 19:42:32,-0.109542,503,ok,36.4,36.4,37,37.0,331,331.0,16.9,16.9,4781,4781.0,1.3,1.3,4.2,4.2,546,546.0,N.A.,,N.A.,,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_propene_set001_000119,propene,set-001,set-1,119,10,2026-05-15 19:42:33.781542,2026-05-15 19:42:33.859542,2026-05-15 19:42:33.703542,2026-05-15 19:42:33.764912,156,-16.63,5045,25.001936,768,576,12912,119,1091,5306843,5306687,data/propene/set-001/rgb/flare_20260515_propene_set001_000119_rgb.png,data/propene/set-001/ir/flare_20260515_propene_set001_000119_ir.png,data/propene/set-001/thermal/flare_20260515_propene_set001_000119_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\RGB\00000119_000000000050F9DB.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\IR\00001091_000000000050F93F.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\Thermal\Rec_20260515_193911_888.mp4,ok,2026-05-15 19:42:34,0.218458,505,ok,N.A.,,37,37.0,332,332.0,16.0,16.0,4726,4726.0,1.3,1.3,4.2,4.2,768,768.0,N.A.,,N.A.,,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_propene_set001_000120,propene,set-001,set-1,120,10,2026-05-15 19:42:35.445542,2026-05-15 19:42:35.531542,2026-05-15 19:42:35.359542,2026-05-15 19:42:35.444782,172,-0.76,5087,25.001936,768,576,12912,120,1092,5308515,5308343,data/propene/set-001/rgb/flare_20260515_propene_set001_000120_rgb.png,data/propene/set-001/ir/flare_20260515_propene_set001_000120_ir.png,data/propene/set-001/thermal/flare_20260515_propene_set001_000120_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\RGB\00000120_0000000000510063.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\IR\00001092_000000000050FFB7.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\Thermal\Rec_20260515_193911_888.mp4,ok,2026-05-15 19:42:35,-0.445542,506,ok,49.7,49.7,37,37.0,336,336.0,16.3,16.3,4690,4690.0,1.4,1.4,4.2,4.2,806,806.0,N.A.,,N.A.,,0.0,0.0,ok,,,gas-qc-v1
flare_20260515_propene_set001_000121,propene,set-001,set-1,121,10,2026-05-15 19:42:37.109542,2026-05-15 19:42:37.187542,2026-05-15 19:42:37.031542,2026-05-15 19:42:37.124652,156,15.11,5129,25.001936,768,576,12912,121,1093,5310171,5310015,data/propene/set-001/rgb/flare_20260515_propene_set001_000121_rgb.png,data/propene/set-001/ir/flare_20260515_propene_set001_000121_ir.png,data/propene/set-001/thermal/flare_20260515_propene_set001_000121_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\RGB\00000121_00000000005106DB.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\IR\00001093_000000000051063F.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\Thermal\Rec_20260515_193911_888.mp4,ok,2026-05-15 19:42:37,-0.109542,508,ok,N.A.,,37,37.0,348,348.0,348,348.0,348,348.0,17.4,17.4,2.3,2.3,13124,13124.0,4.2,4.2,462,462.0,N.A.,,reject,carbon_dioxide_percent_outside_0_15;oxygen_percent_outside_0_23;oxygen_plus_co2_gt_23,excess_air_gt_5000,gas-qc-v1
flare_20260515_propene_set001_000122,propene,set-001,set-1,122,10,2026-05-15 19:42:38.781542,2026-05-15 19:42:38.859542,2026-05-15 19:42:38.703542,2026-05-15 19:42:38.764525,156,-17.017,5170,25.001936,768,576,12912,122,1094,5311843,5311687,data/propene/set-001/rgb/flare_20260515_propene_set001_000122_rgb.png,data/propene/set-001/ir/flare_20260515_propene_set001_000122_ir.png,data/propene/set-001/thermal/flare_20260515_propene_set001_000122_thermal.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\RGB\00000122_0000000000510D63.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\IR\00001094_0000000000510CC7.png,C:\Users\ADMIN\Documents\IYYAKUTTI\FlareAnalysis\[15_05_2026]_dataCollection\propene\set-1\Thermal\Rec_20260515_193911_888.mp4,ok,2026-05-15 19:42:39,0.218458,510,ok,30.0,30.0,37,37.0,355,355.0,17.2,17.2,4768,4768.0,2.7,2.7,4.2,4.2,346,346.0,N.A.,,N.A.,,0.0,0.0,ok,,,gas-qc-v1
